,Finess,Nom de l'établissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
0,440000289.0,CHU DE NANTES,AUDRAIN,Marie,Evaluation de l'utilité clinique et médico-économique du dépistage néonatal généralisé des Déficits Immunitaires Combinés Sévères (DICS) par quantification des TRECs sur cartes de Guthrie,265,DEPISTREC,2124851.24,2013,,PRME
1,690781810.0,HOSPICES CIVILS DE LYON,BADET,Lionel,Evaluation médico-économique de l’allogreffe bilatérale de mains et avant-bras,527,ARMEDIC,4919864.359999999,2013,,PRME
2,130786049.0,APHM,BRETELLE,Florence,"Impact médico-économique du dépistage d'Atopobium vaginae et de Gardnerella vaginalis en biologie moléculaire par ""point-of-care"" lors de la grossesse",390,AuTOP,1569186.6,2013,,PRME
3,310781406.0,CHU DE TOULOUSE,MARX,Mathieu,Implantation cochléaire dans les surdités profondes unilatérales de l’adulte : évaluation coût-utilité,245,CISSD,1153363.24,2013,,PRME
4,540002078.0,CHU DE NANCY,ROSSIGNOL,Patrick,"Evaluation médico-économique de la stimulation unilatérale du sinus carotidien dans le traitement de l’hypertension artérielle résistante: essai contrôlé, randomisé, ouvert avec évaluation d’efficacité tensionnelle et de sécurité « ESTIM-RHTN » (medico-Economic evaluation of baroreceptor STIMulation for the treatment of Resistant HyperTensioN)",260,ESTIM-RHTN,2262208.88,2013,,PRME
0,690000880.0,CENTRE LEON BERARD,RICHIOUD,Bertrand,Evaluation médico-économique de la vertébroplastie percutanée comparée à la radiothérapie chez les patients atteints de métastases osseuses douloureuses.,13-013 ,RADIOINTER01,386503.84,2013,K,PRME
1,750813321.0,INSTITUT CURIE Paris Saint-Cloud,ROUZIER,Roman,Optimisation du parcours de santé des patientes traitées pour un cancer du sein opérable,13-022 ,OPTISOIN01,477566.4,2013,K,PRME
0,340780477.0,CHU MONTPELLIER,AVIGNON,Antoine,Evaluation médico-économique d’un programme de Gestion Personnalisée de la Santé (GPS-santé) à l’aide d’une solution « Web-Mobilité » pour la prise en charge de l’obésité compliquée en soins primaires,14-0138 ,GPS-WebMobilite ,505502.6,2014,,PRME
1,380780080.0,CHU GRENOBLE,BENHAMOU,Pierre-Yves,Impact médico-économique de la stabilisation des formes sévères de diabète de type 1 par transplantation d’îlots pancréatiques,14-0225 ,STABILOT,4620772.46,2014,,PRME
2,670780055.0,HOPITAUX UNIVERSITAIRES DE STRASBOURG,DEBRY,Christian,Evaluation médico-économique de la SInuplastie par BAllonnet comme traitement mini-invasif de la sinusite frontale par un essai prospectif multicentrique randomisé (SIBA) ,14-0228 ,SIBA ,531235.0,2014,,PRME
3,330781196.0,CHU HOPITAUX DE BORDEAUX,DUCASSE,Eric,"Evaluation médico-économique du traitement des resténoses intra-stents périphériques comparant l’angioplastie avec ballons standards, ballons actifs seuls ou Laser-Excimer associé aux ballons actifs ",14-0068 ,INTACT ,1144629.5,2014,,PRME
4,440000289.0,CHU DE NANTES,GOUEFFIC,Yann,Analyse coût-utilité de la prise en charge en chirurgie ambulatoire versus l’hospitalisation conventionnelle dans le traitement de l’artériopathie oblitérante des membres inférieurs par technique endovasculaire ,14-0444 ,AMBUVASC,273928.5,2014,,PRME
5,860780980.0,CHU DE POITIERS,JAYLE,Christophe,Evaluation Médico-économique de la prise en charge des VOLets thoraciques entre traitement chirurgical par raccords Stracos et traitement médical par un essai prospectif randomisé contrôlé ouvert.,14-0266 ,EMVOLS ,2360229.9,2014,,PRME
6,330781196.0,CHU HOPITAUX DE BORDEAUX,JOSEPH,Jean-Philippe,Evaluation médico-économique et impact sur la mortalité de l’arrêt des statines à 75 ans et plus : essai clinique pragmatique ,14-0037 ,SAGA ,3120735.1,2014,,PRME
7,850000019.0,CENTRE HOSPITALIER DE LA ROCHE/YON,LACHERADE,Jean-Claude,"Drainage des sécrétions sous-glottiques et prévention des pneumonies acquises sous ventilation mécanique en réanimation, Etude Médico-Economique multicentrique randomisée,en clusTer, en crossovER: étude DEMETER ",14-0457 ,DEMETER,995815.0,2014,,PRME
8,690781810.0,HOSPICES CIVILS DE LYON,SEBBAG,Laurent,Évaluation coût-utilité du test AlloMap® pour le suivi des patients après transplantation cardiaque ,14-0440 ,CUPIDON,2302620.9,2014,,PRME
9,750712184.0,ASSISTANCE PUBLIQUE AP-HP,STEG,Philippe-Gabriel,Essai randomisé coût-efficacité et coût utilité comparant deux stratégies transfusionnelles en cas d’anémie chez des patients présentant un infarctus du myocarde. Essai REALITY,14-0410 ,REALITY,1406367.2000000002,2014,,PRME
10,340780477.0,CHU MONTPELLIER,VINCENT,Thierry,Evaluation médico-économique de l'intérêt du dosage sérique du médicament anti-TNF et des anticorps anti-médicament dans la prise en charge des patients atteints de maladie inflammatoire chronique de l'intestin traités par anti-TNFalpha. Etude multicentrique randomisée de type médico-économique. ,14-0126 ,ATAIM ,575900.6,2014,,PRME
0,210780581.0,CHU DIJON,BERNARD,Alain ,Evaluation médico-économique de la lobectomie pour cancer bronchique par vidéo-thoracoscopie et de la lobectomie par thoracotomie. Essai contrôlé randomisé multicentrique,14-007 ,Lungsco01,492273.66666666674,2014,K,PRME
1,350002812.0,CTRE E. MARQUIS - RENNES,DE CREVOISIER,Renaud,Evaluation médico-économique de la radiothérapie adaptative pour diminuer la xérostomie dans les carcinomes localement avancés de l’oropharynx,14-021,ARTOME,61600.0,2014,K,PRME
2,310782347.0,INSTITUT CLAUDIUS REGAUD,MARTINEZ,Alejandra,Coût utilité de la chirurgie radicale dans les cancers de l´ovaire,14-109,CURSOC 01,321015.0,2014,K,PRME
3,690000880.0,CENTRE LEON BERARD,RAY-COQUARD ,Isabelle,Optimisation du parcours de soins dans la prise en charge initiale des cancers épithéliaux ovariens en France,14-013,OVAIRE01,101421.3,2014,K,PRME
0,340780477.0,CHU MONTPELLIER,CAPDEVIELLE,Delphine,Etude coût-efficacité d'un groupe de remédiation cognitive compensatoire dans la schizophrénie,PRME-15-0069,GReCCo,504163.0,2015,,PRME
1,210780581.0,CHU DIJON,CREUZOT,Catherine,Evaluation médico-économique du traitement par photocoagulation panrétinienne en une séance par laser multispot versus quatre séances par laser monospot chez des patients atteints de rétinopathie diabétique non proliférante sévère et proliférante débutante,PRME-15-0141,LIGHT,231130.0,2015,,PRME
2,590780193.0,CHRU LILLE,DERVAUX,Benoit,Evaluation économique des modalités de prise en charge des MICI pédiatriques à partir des données du registre EPIMAD,PRME-15-0464,EPIMAD-ECOPED,147350.0,2015,,PRME
3,750712184.0,ASSISTANCE PUBLIQUE-HOPITAUX DE PARIS,ROCHAIX,Lise,Evaluation médico-économique de l’éducation thérapeutique par une Plateforme Interactive Communautaire – Dialyse et Transplantation Rénale.,PRME-15-0643,PIC,856592.0,2015,,PRME
4,440000289.0,CHU NANTES,ROZEC,Bertrand,Intérêt médico-économique de la thrombo-élastographie dans le management transfusionnel des hémorragies péri-opératoires de chirurgies cardiaques sous circulation extracorporelle,PRME-15-0214,IMOTEC,918680.0,2015,,PRME
5,210780581.0,CHU DIJON,THAUVIN-ROBINET,Christel,Evaluation médico-économique des différentes stratégies de technologies de séquençage par haut débit dans le diagnostic des patients atteints de déficience intellectuelle,PRME-15-0322,DIS-SEQ,1742339.0,2015,,PRME
6,330781196.0,CHU BORDEAUX,THOMAS,Julie,Etude comparative de l’impact médico-économique du dépistage systématique des pathologies cardiaques critiques par l’oxymétrie de pouls chez le nouveau-né asymptomatique.,PRME-15-0615,OXYNAT,1255985.75,2015,,PRME
7,750140014.0,CH SAINTE-ANNE,TURC,Guillaume,Initiation préhospitalière du traitement de recanalisation artérielle de l’infarctus cérébral aigu: évaluation médico-économique randomisée d’une unité neurovasculaire mobile.,PRME-15-0677,ASPHALT,2590174.6,2015,,PRME
0,750712184.0,ASSISTANCE PUBLIQUE AP-HP,CANLORBE ,Geoffroy,"Cost-utility, safety and feasibility of ambulatory surgery versus traditional pathway in the management of endometrial cancer: a multicentre, prospective and randomised study.",PRME-K15-015,,490165.0,2015,K,PRME
1,130786049.0,APHM,BEYER-BERJOT,Laura,"Small rectal tumours: endoscopic subMUCosal dissection or transanal Endoscopic Microsurgery? A cost-effectiveness analysis - Inter-group trial GRECCAR – FRENCH._x000D_
MUCEM trial.",PRME-K15-020,MUCEM,406994.0,2015,K,PRME
2,330781196.0,CHU HOPITAUX DE BORDEAUX,MAHON ,François-Xavier,ECOSTIM- Probabilistic Markov model to assess the budget impact of tyrosine kinase inhibitors (TKI) discontinuation in chronic myeloid leukemia (CML) patients with deep molecular response,PRME-K15-019,ECOSTIM,140634.0,2015,K,PRME
3,310781406.0,CHU DE TOULOUSE,KIRZIN,Sylvain,GRECCAR 9: Cost-utility evaluation of two strategies of perineal reconstruction after abdominoperineal resection for anorectal carcinoma: perineal filling with biological meshes vs. primary perineal wound closure.,PRME-K15-012,GRECCAR-9,424000.0,2015,K,PRME
0,60023306.0,CHU NICE,Robert,Philippe,"Evaluation médico-économique de serious games thérapeutiques pour la prise en charge de la maladie d’Alzheimer et pathologies associées en Accueil De Jour, EHPAD et Consultation Mémoire",PRME-16-0014,AZaGAME-ECOPLUS,869093.0,2016,,PRME
1,370000481.0,CHU TOURS,Rusch,Emmanuel,Évaluation médico-économique du parcours de soins en médecine générale des sujets à haut risque cardio-vasculaire basée sur le dépistage de l'Artériopathie Oblitérante des Membres Inférieurs (AOMI) asymptomatique par l'Indice de Pression Systolique (IPS).,PRME-16-0652,DAMAGE,687061.0,2016,,PRME
2,690002225.0,CALYDIAL,Caillette-Beaudoin,Agnes,Impact médico économique du service NeLLY pour la Maladie Rénale Chronique sévère non dialysée,PRME-16-0418,NeLLY,1474383.0,2016,,PRME
3,750150229.0,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,Baffert,Sandrine,Analyse coût-efficacité de l’aspiration distale première dans la recanalisation par thrombectomie dans l’infarctus cérébral,PRME-16-0020,AsterEco,132800.0,2016,,PRME
4,380780080.0,CHU GRENOBLE ,Hilleret,Marie-Noelle,Evaluation médico-économique de la prise en charge de l’Ascite Réfractaire par Implantation d’un dispositif Alfapump® chez les patients cirrhotiques,PRME-16-0498,ARIA-PUMP,1807973.0,2016,,PRME
5,380780080.0,CHU GRENOBLE,Pépin,Jean-Louis,Evaluation médico-économique d’une stratégie de dépistage du syndrome d’apnées obstructives du sommeil (SAOS) chez l’obèse via les laboratoires de biologie médicale et les médecins traitants : Evaluation cout-utilité,PRME-16-0144,BIO-SAOS,862175.0,2016,,PRME
6,800000044.0,CHU AMIENS,Milazzo,Solange,Evaluation médico économique d’injection intra vitréenne de Bevacizumab par rapport au Ranibizumab dans le traitement de la dégénérescence maculaire liée à l’âge (DMLA) néovasculaire naive en milieu hospitalier.,PRME-16-0155,MEDIAL,272378.0,2016,,PRME
0,590780193.0,CHRU LILLE,PREUDHOMME,Claude,Réseau de Biologie Innovatrice en onco-Hématologie ou Evaluation médico économique des actes innovants en onco hématologie moléculaire inscrits sur la liste RIHN (Janvier 2016),PRME-K16-014,RuBIH2,295000.0,2016,K,PRME
1,350002812.0,CTRE E. MARQUIS - RENNES,DE CREVOISIER,Renaud ,Trouble de l’Erection dans les cancers de Prostate de bon pronostic: étude Médico-économique de phase III comparant la curiethérapie à la radiOthérapie Stéréotaxique,PRME-K16-016,TEMPOS,599885.0,2016,K,PRME
0,,HCL,BACHELET,Jean-Thomas,Évaluation de l’efficience de la reconstruction de l’orbite oculaire après perte de substance osseuse par prothèse en titane poreux 3D sur mesure en comparaison à l’autogreffe,PRME-17-0545,TOR-3D,612402.0,2017,,PRME
1,,CHU NANTES,BULTEAU,Samuel,Analyse coût-utilité de la stimulation magnétique transcranienne (rTMS) curative et de maintenance dans le traitement de la dépression résistante.,PRME-17-0236,ACOUSTIM,1876442.0,2017,,PRME
2,,HCL,DARGAUD,Yesim,Prospective multicentre randomized clinical trial on the management of pregnancies with high risk of venous thrombosis,PRME-17-0146,PRESCOT,750570.0,2017,,PRME
3,,CHU MONTPELLIER,GIRAUDEAU,Nicolas,Evaluation médico-économique des télé-expertises bucco-dentaires en EHPAD,PRME-17-0486,e-DENT-EHPAD,326564.2,2017,,PRME
4,,AP-HP,JEAN-LUC,Taupin,Intérêt médico-économique de la caractérisation de la cytotoxicité des Ac anti-HLA de classe I et II par technique sensible sur antigènes isolés en transplantation et greffe,PRME-17-0484,ACHLATOX,183888.0,2017,,PRME
5,,CHU NANTES,PROBST,Vincent,Analyse coût-utilité de la prise en charge en ambulatoire comparée à la prise en charge en hospitalisation conventionnelle du remplacement de stimulateurs cardiaques permanents pour usure élective,PRME-17-0288,START,705936.0,2017,,PRME
6,,HCL,RIOUFOL,Catherine,Evaluation médico-économique du programme ONCORAL d’interventions pluridisciplinaires ONCOlogiques ville/hôpital (médecin-pharmacien-infirmier) pour les patients ambulatoires sous anticancéreux oRAL versus prise en charge habituelle,PRME-17-0487,ONCORAL,525252.0,2017,,PRME
7,,CHU NANTES,SAUVAGET,Anne,Analyse coût-utilité de la stimulation transcrânienne à courant continu (tDCS) dans la prise en charge de l’épisode dépressif caractérisé en échec d’un traitement médicamenteux,PRME-17-0097,DiSCo,881736.0,2017,,PRME
8,,INSTITUT DE CANCEROLOGIE DE L'OUEST,SUPIOT,Stéphane,Place de l’acide ZOledronique dans la prise en charge par radiothérapie STERéotaxique des métastases vertébrales : une évaluation économique basée sur un essai de phase 3,PRME-17-0118,ZOSTER,498036.0,2017,,PRME
9,,CHU CAEN,TOUZE,Emmanuel,Evaluation médicO-économique d’une stratégie PréHospiTalière d’adressage direct vers un centre de recours avec neuroradiologie interventionnelle dans la prise en charge de l’AVC aigu. Essai multicentrique randomisé.,PRME-17-0398,OPHTI-AVC,1354053.0,2017,,PRME
0,330781196.0,CHU HOPITAUX DE BORDEAUX,HAYES,Nathalie,"Evaluation médico-ECOnomique, comparative, en vie REelle de la Prostatectomie totale Robot Assistée vs laparoscopie classique et chirurgie ouverte dans le cancer de la prostate, à partir du Système National des Données de Santé (SNDS)",PRME-18-0124,ECOREPAR,267994.0,2018,,PRME
1,340780477.0,CHU MONTPELLIER,CRISTOL,Jean-Paul,"Évaluation médico-économique de l'adaptation thérapeutique guidée par le biomarqueur ""Soluble Suppression of Tumorigenicity 2"" (sST-2) dans la prise en charge des patients en Insuffisance Cardiaque Aigue.",PRME-18-0091,ICAME-sST2,1109661.0,2018,,PRME
2,690000880.0,CENTRE LEON BERARD,BLAY,Jean-Yves,"Vers une nécessaire optimisation des parcours des patients atteints d’un sarcome en France : Evaluation de l’efficience d’une prise en charge précoce des patients par le Réseau de référence sarcome, exploration des contraintes organisationnelles et financières.",PRME-18-0162,OPTISARC,460963.0,2018,,PRME
3,760780239.0,CHU ROUEN,WELTER,Marie-Laure,Évaluation médico-économique de la rééducation par Serious Games à domicile pour la prise en charge des patients avec maladie de Parkinson souffrant de troubles de la marche et de l’équilibre,PRME-18-0221,PARKGAME-ECO,693412.0,2018,,PRME
4,440000289.0,CHU DE NANTES,MALARD,Olivier,Analyse coût-utilité de la réhabilitation vocale avec prothèse phonatoire inter-trachéo-oesophagienne renforcée versus prothèse phonatoire standard en cas de fuites intra-prothétiques répétées chez les patients laryngectomisés totaux,PRME-18-0224,Phrasal,396255.0,2018,,PRME
5,440000289.0,CHU DE NANTES,THUBERT,Thibault,Analyse coût-utilité de la prise en charge des abcès de la glande de Bartholin par la mise en place d’un cathéter de Word par rapport à l'incision-drainage.,PRME-18-0237,BARTHO-KT,411673.0,2018,,PRME
6,380780080.0,CHU GRENOBLE,DEFAYE,Pascal,Evaluation médico-économique de l’impact de la longévité des défibrillateurs cardiaques implantables.,PRME-18-0303,LONG-DEF,275788.0,2018,,PRME
