,Finess,Nomdelétablissement,NomInvestigateur,PrénomInvestigateur,TitreProjet,NuméroProjet,Acronyme,MontantAccordé,Année,Type,Projet
45,350005179,CHU RENNES,KERBRAT,Anne,Arrêt des traitements de fond chez les patients de plus de 50 ans ayant une forme secondairement progressive de Sclérose en Plaques sans signe d'activité inflammatoire focale récente,PHRCN-17-0440,STOP-I-MS,930666,2018,N,PHRC
46,690781810,HCL,KROLAK-SALMON,Pierre,Identification of neurocognitive disorders by general practitioners in primary care,PHRCN-17-0161,TROCOMEGE,721962,2018,N,PHRC
47,920000650,HOPITAL FOCH,LAPERGUE,Bertrand,Thrombectomie mécanique par utilisation combinée d’un stent retriever avec une aspiration distale versus stent retriever seul dans le traitement de l'accident vasculaire cérébral ischémique par occlusion proximale : étude randomisée Aster2,PHRCN-17-0292,Aster2,413940,2018,N,PHRC
48,750712184,AP-HP,LAPOSTOLLE,Frédéric,Voie Intra-Osseuse dans l’Abord Vasculaire Difficile,PHRCN-17-0564,IODA,516367,2018,N,PHRC
49,750712184,AP-HP,LAUNAY,Odile,"Essai multicentrique, randomisé de phase 2, évaluant l'immunogénicité et la tolérance de trois stratégies vaccinales contre le Méningocoque B chez des patients présentant une asplénie.",PHRCN-17-0178,SPLEMENGO,742433,2018,N,PHRC
50,750000549,FONDATION OPHTALMOLOGIQUE ROTHSCHILD,LE MER,Yannick,Impact de la vitrectomie sur l'évolution de l'oedème maculaire diabétique ne répondant pas au traitement médical : essai contrôlé randomisé,PHRCN-17-0375,VITROMD,427058,2018,N,PHRC
51,750712184,AP-HP,LEBOYER,Marion,Traitement par Minocycline des symptômes du trouble du spectre autistique a haut niveau intellectuel chez des patients adultes : étude randomisée en double aveugle contre placebo,PHRCN-17-0668,ANTIBIAUTISM,548764,2018,N,PHRC
52,750712184,AP-HP,LEGRAND,Matthieu,Ilomedine dans le traitement du choc septique avec persistance de troubles de la microperfusion : Etude multicentrique randomisée et contrôlée en double aveugle.,PHRCN-17-0535,I-MICRO,600249,2018,N,PHRC
53,690781810,HCL,LEJEUNE,Hervé,Intérêt du Citrate de Clomiphène (CC) associé à une seconde tentative d’extraction de spermatozoïdes testiculaires (TESE) chez les patients atteints d'azoospermie non-obstructive après échec d’une première (TESE) sur la quantité de cellules spermatique disponible pour une injection intracytoplasmique de (ICSI). Essai randomisé en double aveugle versus placebo,PHRCN-17-0274,CLOMINOA,648765,2018,N,PHRC
54,60785011,CHU NICE,LONJON,Michel,Intérêt de la craniectomie décompressive dans le traumatisme crânien sévère de l’enfant avec hypertension intracrânienne réfractaire.,PHRCN-17-0636,randecped,566218,2018,N,PHRC
55,590780193,CHU LILLE,LUCOT,Jean-Philippe,Etude randomisée contrôlée de non-infériorité en double aveugle comparant la promontofixation coelioscopique avec ou sans prothèse prérectale préventive chez les patientes opérées d'un prolapsus urogénital sans prolapsus significatif de la paroi vaginale postérieure.,PHRCN-17-0226,LAPREM,997533,2018,N,PHRC
56,750712184,AP-HP,MALAMUT,Georgia,Efficacite de la supplementation intraveineuse en fer dans la guerison de la maladie coeliaque chez les malades avec carence martiale et atrophie villositaire intestinale: essai randomise,PHRCN-17-0647,IRONCEL,917922,2018,N,PHRC
57,540023264,CHU NANCY,MARIE,Pierre-Yves,Evaluation de l'imagerie TEP corps-entier au (18)F-florbetaben pour la détection conjointe des sites d'amylose cardiaque et extra-cardiaque,PHRCN-17-0338,CAPRI,498686,2018,N,PHRC
58,370000481,CHU TOURS,MARUANI,Annabel,"Evaluation de l'efficacité et de la tolérance du sirolimus topique 0,1% dans les malformations cutanées lymphatiques microkystiques : essai thérapeutique de phase II, randomisé, en double aveugle, en comparaison intra-individuelle versus véhicule",PHRCN-17-0247,TOPICAL,482264,2018,N,PHRC
59,750712184,AP-HP,MAURY,Sébastien,"Traitement par l’Interleukine 2 à faible dose de l’aplasie médullaire acquise chez des patients réfractaires ou en rechute : une étude de phase IIb multicentrique, pédiatrique et adulte, sous l'égide de la filière de santé des maladies rares immuno-hématologiques.",PHRCN-17-0509,AA-IL2,524459,2018,N,PHRC
60,310781406,CHU TOULOUSE,MAURY,Jean-Philippe,Comparaison des résultats médicaux et économiques de la l’ablation hybride médico-chirurgicale et de l’ablation conventionnelle percutanée par cathéter de la fibrillation atriale persistante,PHRCN-17-0620,HT2AF,698746,2018,N,PHRC
61,750712184,AP-HP,MEBAZAA,Alexandre,Evaluation d’une prise en charge précoce du syndrome d’insuffisance cardiaque aiguë du sujet âgé aux urgences : une étude randomisée en cluster de type stepped wedge,PHRCN-17-0070,ELISABETH,621186,2018,N,PHRC
62,690781810,HCL,MERTENS,Patrick,Etude de l’efficacité antalgique du Ziconotide intrathecal pour le traitement des douleurs neuropathiques réfractaires et secondaires à une lésion spinale,PHRCN-17-0463,SPIDOL,324671,2018,N,PHRC
63,750712184,AP-HP,MITANCHEZ,Delphine,Procalcitonine et durée de l’AntiBiothérapie dans l’Infection Secondaire du nouveau-né,PHRCN-17-0464,PROABIS,1301224,2018,N,PHRC
64,750712184,AP-HP,PALAZZO,Maxime,Injection intrapapillaire de toxine botulique en prévention de la fistule pancréatique post-chirurgicale,PHRCN-17-0442,PREPARE,668535,2018,N,PHRC
65,750110025,CHNO DES QUINZE-VINGT PARIS,PAQUES,Michel,Photocoagulation des macroanévrysmes en appoint du traitement des oedèmes maculaires au cours du diabète.,PHRCN-17-0334,TaLa-DME,617938,2018,N,PHRC
66,290000017,CHU BREST,PASQUIER,Elisabeth,"Prévention des Fausses Couches Spontanées Répétées par Hydroxychloroquine. Essai thérapeutique multicentrique, randomisé, en double insu, contre placebo.",PHRCN-17-0573,BBQ,751977,2018,N,PHRC
67,380780080,CHU GRENOBLE,PERNOD,Gilles,"Etude prospective, randomisée en ouvert, d’évaluation en aveugle, evaluant l’efficacité de la recanalisation veineuse proximale en phase chronique vs traitement médical optimal sur la réduction du syndrome post thrombotique",PHRCN-17-0299,EndoPTS,706369,2018,N,PHRC
68,340780477,CHU MONTPELLIER,PERS,Yves-Marie,"Essai randomisée, contrôlée, en double aveugle, de l’efficacité d’une injection intra-discale de concentrés autologues plaquettaire (PRP) versus placebo chez le sujet lombalgique chronique présentant une discopathie active (AD)",PHRCN-17-0127,MODI-PRP,635992,2018,N,PHRC
69,750712184,AP-HP,PILLEBOUT,Evangeline,Intérêt de la colchicine pour prévenir les rechutes cutanées au cours de la vascularite à IgA de l'adulte,PHRCN-17-0280,COLCHIVAS,400308,2018,N,PHRC
70,340780477,CHU MONTPELLIER,PINETON DE CHAMBRUN,Guillaume,"Comparaison de l’espacement des perfusions d'infliximab guidé par le dosage des taux résiduels d’infliximab à un espacement guidé par la clinique chez les patients atteints de maladies inflammatoires chroniques de l’intestin en rémission profonde Etude prospective, multicentrique, randomisée, controlée en ouvert",PHRCN-17-0293,SPACIFIX,693399,2018,N,PHRC
71,760780239,CHU ROUEN,PLISSONNIER,Didier,Evaluation de l'efficacité du pré-conditionnement ischémique sur la morbi-mortalité de la chirurgie ouverte des anévrysmes de l'aorte thoraco-abdominale,PHRCN-17-0204,EPICATA,224906,2018,N,PHRC
72,310781406,CHU TOULOUSE,PUGNET,Grégory,Injection de cellules souches mesenchymateuses issues du tissu adipeux pour la cicatrisation des ulceres digitaux ischemiques de la sclerodermie systemique etude de phase ii,PHRCN-17-0528,ADUSE,859559,2018,N,PHRC
73,750712184,AP-HP,PUYBASSET,Louis,Prédiction de la récupération neurologique des patients dans le coma en unité de soins intensifs: une étude de validation,PHRCN-17-0264,ComaScore,825791,2018,N,PHRC
74,750712184,AP-HP,RAUTOU,Pierre-Emmanuel,Etude prospective multicentrique randomisée contrôlée des effets de l’administration de l’apixaban au cours de l’hypertension portale intrahépatique non cirrhotique,PHRCN-17-0609,APIS,834887,2018,N,PHRC
75,750712184,AP-HP,REGENT,Alexis,Efficacité et tolérance du rituximab dans le traitement des polyangéites microscopiques de bon pronostic,PHRCN-17-0590,RITUXGOPRO,937579,2018,N,PHRC
76,800000044,CHU AMIENS,REGIMBEAU,Jean-Marc,"Impact d'un algorithme basé sur le dosage de la procalcitonine sur la qualité de la prise en charge des patients admis pour occlusion grêlique sur brides non compliquées évaluée par le TextBook outcome : étude multicentrique, randomisée en cluster",PHRCN-17-0002,ALPROC,385667,2018,N,PHRC
77,440000289,CHU NANTES,REIGNIER,Jean,Impact des apports caloriques et protidiques sur le devenir des patients de réanimation traités par ventilation mécanique invasive et amines vasoactives : Essai clinique contrôlé randomisé multicentrique Nutrirea-3.,PHRCN-17-0213,NUTRIREA-3,1443324,2018,N,PHRC
78,340780477,CHU MONTPELLIER,RENARD,Eric,"Evaluation de l'efficacité d'une insulinothérapie en boucle fermée (pancréas artificiel) sur le contrôle du diabète de type 1 de l'enfant pré-pubère en vie réelle: comparaison entre une utilisation nocturne ou 24h/24 sur 18 semaines, suivie d'une extension sur 18 semaines.",PHRCN-17-0516,FREELIFE-KID-AP,915638,2018,N,PHRC
79,690781810,HCL,ROBERT,Maud,"Etude prospective, multicentrique, randomisée, contrôlée de l’efficacité et de la sécurité du Bypass duodéno iléal avec sleeve gastrectomy (Single Anastomosis Duodéno Iléal bypass with sleeve gastrectomy (SADI-S)) versus Bypass gastrique Roux-en-Y (RYGB)",PHRCN-17-0126,SADISLEEVE,621088,2018,N,PHRC
80,690781810,HCL,ROMAN,Sabine,Performance diagnostique la manométrie-impédance œsophagienne post prandiale pour le diagnostic de reflux gastro-œsophagien chez les patients présentant des symptômes de reflux résistants au traitement par inhibiteurs de la pompe à protons,PHRCN-17-0128,PRIMER,476081,2018,N,PHRC
81,750712184,AP-HP,ROSSI,Benjamin,Evaluation de la persistance immunologique de la revaccination avec le vaccin PPS23 boosté ou non paf PCV13 chez les patients splenectomisés,PHRCN-17-0158,SPLENEVAC-2,548686,2018,N,PHRC
82,60785011,CHU NICE,SEITZ-POLSKI,Barbara,Médecine personnalisée pour le traitement de la glomérulonéphrite extramembraneuse,PHRCN-17-0674,PMMN,792497,2018,N,PHRC
83,750712184,AP-HP,SENET,Patricia,"Etude multi-centrique, en double aveugle, randomisée, contrôlée contre placebo, en groupes parallèles pour évaluer l'efficacité de la toxine botulinique A dans le phénomène de Raynaud secondaire à une sclérodermie systémique chez l'adulte",PHRCN-17-0341,BRASS,317703,2018,N,PHRC
84,750712184,AP-HP,SERMET-GAUDELUS,Isabelle,Validation de l'exploration fonctionnelle épithéliale pour prédire la réponse clinique de Orkambi® un modulateur de la protéine CFTR. Vers une thérapie personnalisée de la mucoviscidose,PHRCN-17-0517,PREDICTCF,415592,2018,N,PHRC
85,330781196,CHU BORDEAUX,SIBON,Igor,Technologies Mobiles et Prévention de la Dépression Post-AVC,PHRCN-17-0377,MOTIV-POSDEP,623075,2018,N,PHRC
86,750712184,AP-HP,SONNEVILLE,Romain,Impact d'une utilisation restrictive de la contention physique sur la durée du délirium en réanimation: étude contrôlée randomisée.,PHRCN-17-0223,R2D2,465868,2018,N,PHRC
87,750712184,AP-HP,SOUIED,Eric,Analyse de l'efficacité du Dimethyl Fumarate pour réduire la progression des zones de géographie atrophique chez les patients souffrant de la forme sèche de la DMLA.,PHRCN-17-0257,LADIGAGA,770017,2018,N,PHRC
88,750712184,AP-HP,TABIBZADEH,Nathalie,Efficacité du citrate de potassium après urétéroscopie souple pour calcul du calice inférieur pour la prévention des récurrences,PHRCN-17-0359,CiRUS,603496,2018,N,PHRC
89,750712184,AP-HP,TERRIER,Benjamin,"Evaluation d’une stratégie basée sur le mépolizumab versus la stratégie thérapeutique conventionnelle pour l’induction de la rémission au cours de la granulomatose éosinophilique avec polyangéite (Churg-Strauss) : Etude prospective, randomisée, contrôlée, en double aveugle.",PHRCN-17-0415,EMERGE,729706,2018,N,PHRC
90,690781810,HCL,THIVOLET,Charles,"Microsécrétion d'insuline au cours du diabète de type 1: les agonistes du récepteur du GLP­1 peuvent­ils améliorer l'équilibre glycémique? Etude randomisée en double­aveugle contre placebo, DIaMOND: Dulaglutide and Insulin MicrosecretiON in type 1 Diabetes",PHRCN-17-0108,DIAMOND,401027,2018,N,PHRC
91,590780193,CHU LILLE,THOMAS,Pierre,Efficacité de l’ocytocine intranasale dans la prévention de la dépression du post partum,PHRCN-17-0453,PERISTRESS,973872,2018,N,PHRC
92,330781287,CH CHARLES PERRENS,TOURNIER,Marie,"Programmes de prévention des idées suicidaires chez les étudiants et internes en médecine, reposant sur les nouvelles technologies de l'information et de la communication",PHRCN-17-0301,INFORMED,537657,2018,N,PHRC
93,690781810,HCL,TOUZET,Sandrine,Evaluation de l'efficacité à long terme de l'injection de toxine botulique A dans les glandes salivaires versus des patchs de scopolamine pour le traitement de la sialorrhée chez les enfants paralysés cérébraux de plus de 4 ans,PHRCN-17-0107,TOXSIALO-Trial,653305,2018,N,PHRC
94,590780193,CHU LILLE,VAMBERGUE,Anne,Prise en charge tardive versus précoce du diabète gestationnel: une étude multicentrique randomisée de non infériorité.,PHRCN-17-0085,LEMA-GDM,875715,2018,N,PHRC
95,590780193,CHU LILLE,VANBELLE,Eric,Utilisation du facteur willebrand pour améliorer la prise en charge en temps réel des fuites paravalvulaires per-procédure TAVI mini-invasives : WITAVI-REAL,PHRCN-17-0697,WITAVI-REAL,899872,2018,N,PHRC
96,310781406,CHU TOULOUSE,VIDAL,Fabien,Phase III évaluant l’impact d’un blocage de 3 mois par analogue de la GnRH sur le devenir après FIV/ICSI de patientes infertiles porteuses d’une adénomyose,PHRCN-17-0560,adenofiv,874207,2018,N,PHRC
0,310781406,CHU DE TOULOUSE,ANDANSON,Julie,Intérêt de l’ocytocine comme traitement adjuvant des mesures psycho-éducatives dans les comportements défis chez les enfants avec troubles du spectre de l’autisme et handicap intellectuel moyen à profond : l’étude de faisabilité OT- DÉFI.,PHRCI-19-054,OT-DEFI,282925,2019,I,PHRC
1,210780581,CHU DIJON,AUDIA, Sylvain,"Efficacité d’une anticoagulation prolongée par apixaban (anticoagulant oral anti-Xa direct) en prévention primaire de la maladie thrombo-embolique veineuse au cours de l’anémie hémolytique auto-immune : étude prospective, de phase II, randomisée multicentrique.",PHRCI-19-088,API-AHAI,296508,2019,I,PHRC
2,060785011,CHU DE NICE,BANNWARTH,Sylvie,Intérêt du multi-omics (WES / RNA-Seq) pour lutter contre l’impasse diagnostique dans les maladies mitochondriales ,PHRCI-19-028,MITOMICS,247103,2019,I,PHRC
3,140000555,CENTRE FRANCOIS BACLESSE - CAEN,BASTIT,Vianney,Intérêt de la mucosectomie de base de langue assistée par robot ou laser en association à l’amygdalectomie homolatérale dans le bilan des adénopathies prévalentes cervicales : étude de phase II randomisée,PHRCI-19-041,RoboCUP,166510,2019,I,PHRC
4,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,BEAU-FALLER ,Michele,Monitoring moléculaire par quantification de l’ADN tumoral circulant par PCR digitale chez les patients atteints d’un cancer bronchique non à petites cellules traités par immunothérapie,PHRCI-19-096,QUARTIER,295729,2019,I,PHRC
5,750712184,ASSISTANCE PUBLIQUE AP-HP,BEGGIATO,Anita,Evaluation d’un programme d’éducation thérapeutique destiné à des femmes enceintes ayant un premier enfant diagnostiqué avec un Trouble du Spectre de l’Autisme (TSA),PHRCI-19-015,AutMER,366064,2019,I,PHRC
6,940110018,CENTRE HOSPITALIER INTERCOMMUNAL DE CRETEIL,BEQUIGNON,Emilie,Evaluation de l’efficacité de l’azithromicine au long cours dans les sinusites oedémato-purulentes idiopathiques : essai multicentrique contrôlé randomisé en double aveugle,PHRCI-19-013,SOPAZITHRO,397867,2019,I,PHRC
7,760780239,CHU ROUEN,BESNIER,Emmanuel,Opioid-Free Anesthesia in Cardiac Surgery,PHRCI-19-042,OFACS,232284,2019,I,PHRC
8,690781810,HOSPICES CIVILS DE LYON,BITKER,Laurent,Neutralisation de la balance hydrosodée guidée par l’hémodynamique au cours de l’épuration extra-rénale continue en réanimation.,PHRCI-19-068,GO-NEUTRAL,128330,2019,I,PHRC
9,310782347,INSTITUT CLAUDIUS REGAUD,BODEN,Antoine,"Phase II randomisée comparative visant à évaluer l’intérêt du Qutenza dans la prise en charge de patients en rémission de cancer ORL et présentant des douleurs
neuropathiques séquellaires",PHRCI-19-053,TEC-ORL,243878,2019,I,PHRC
10,440000289,CHU DE NANTES,BOISSIER,Elodie,"Validation prospective multicentrique d'un test unique (""""UniXa"""") pour doser les anticoagulants anti-Xa, (apixaban, rivaroxaban, danaparoïde et fondaparinux)",PHRCI-19-076,UniXa,187600,2019,I,PHRC
11,130786049,APHM,BOUBRED,Farid,"Evaluation de l’addition de budésonide par voie endotrachéale pour la prévention de la dysplasie bronchopulmonaire chez l’enfant extrême prématuré traité par surfactant pour syndrome de détresse respiratoire: essai randomisé, contrôlé, en double aveugle",PHRCI-19-027,SUBUPREM,188036,2019,I,PHRC
12,210780581,CHU DIJON,BOUHEMAD, Bélaîd,"Evaluation de l’anesthésie sans morphinique en chirurgie cardiaque avec circulation extracorporelle : un essai clinique randomisé, contrôlé, multicentrique de supériorité sur les complications postopératoires",PHRCI-19-089,OFACAR,285959,2019,I,PHRC
